date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2019-01-04, Senior Software Engineer,,"Current Employee, more than 5 years",Good company to work for,"Easy to switch work profile
Work life balance
","working on traditional technologies compared to other organizations
Advice to Management
Focus more on innovation
Be the first to find this review helpful
Helpful
Share
Repor","Focus more on innovation
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2019-01-03,,,Current Employee,"Good to work , But now Ericsson is not much good in market","Timely salary , night allowance , In locations like Banaglore & NOida , they give 3 months salary if u get terminated , I was working with less salary , so my job was safe , But Ericsson Fired good employess with Big salary due to cost cutting
","Dont Give much salary , If U working with a big Package , Be aware , when cost cutting would be there , U wil be thrown out , n they dont care how commitedly u worked Or they dont care about ur performance if cost cutting is their MOTO , they dont care for highly paid employees
Advice to Management
Plz care for Good emplyess with High knowledge as they r main base of ur benifits , My boss lost job even he was best performer , Company sacked Him as he was getting big salary
Be the first to find this review helpful
Helpful
Share
Repor","Plz care for Good emplyess with High knowledge as they r main base of ur benifits , My boss lost job even he was best performer , Company sacked Him as he was getting big salary
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2019-01-03,Anonymous,"Bellevue, WA","Current Employee, more than 10 years","Strong company, a bit outdated","Long term career, good benefits
","Small bonus, outdated in terms of technology, lots of processes and burocracy
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Disagree
2019-01-03,,,Former Employee,Good Company to work for,"Good working environment and benefits
","Downfall in business , management working on it
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-01-03,Anonymous,,"Former Employee, more than 3 years",Anonymous,"Great Place to work! Normal Work-Life Balance.
","None that I can think of.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2019-01-03, Software Developer,Noida,"Current Employee, more than 3 years",software developer,"flexible with working time.
","do not want to mention
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2019-01-03, Service Delivery Director,"Bellevue, WA","Current Employee, more than 8 years",Service Director,"High on customer focus, benefits and culture, values. Top rated in Telecom world
","Need to have more diversity
Advice to Management
Needs to spread beyond telco customers
Be the first to find this review helpful
Helpful
Share
Repor","Needs to spread beyond telco customers
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2019-01-02,Anonymous,,"Current Employee, more than 3 years",Solutions Architect,"Good Work and life balance.
","Stagnant Growth. 
Can't do internal switch.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2019-01-02, Vice President Sales,"Toronto, ON","Former Employee, more than 5 years",VP Sales,"Great people, technology and global presence
","Very slow process and decision making
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2019-01-02,Anonymous,,Former Employee,Layers of hierarchy,"Good work-life balance, new things to learn
","Targets wrong people, perfect Dilbert-office setup.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-01-02, Software Designer,"Saint-Laurent, QC","Current Employee, more than 10 years",Software Designewr,"Work Life Banance, can work from home when needed, flex hours
","Yearly re-shuffling of products worldwide. Never sure on what we will work n next year.
Advice to Management
Take Decision to make good products.
2 people found this review helpful
Helpful
Share
Repor","Take Decision to make good products.
2 people found this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Agree
2019-01-02, Senior Solution Integrator,Bangalore,"Former Employee, more than 5 years",Best Company to work for!!!,"Good work life balance.
Best in class technologies to learn and work.
Freedom to implement new technologies in your day to day work.
Best HR response on the issues faced by employees(even Ex-Employees)
","I have worked in Ericsson for 3 years and I am extremely happy to say that I had Not found any Cons at all...!!!
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2019-01-01,Anonymous,,Current Employee,Great opportunities available,"Good Tech Stacks
Good Salary
Hands-off management approach 
Relevant Training available
Many different area's where you can migrate to / work your way towards
","Work Life balance could be improved
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-01-01,Anonymous,,Former Employee,Great Place to work,"Great Company to work for.
","In few department could be more process oriented.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-31,Anonymous,,Current Employee,Very good company,"Flexible timing
Good insurance and benefits
","Job insecurity
No much cons
Advice to Management
Better planning
Good work please keep up
Be the first to find this review helpful
Helpful
Share
Repor","Better planning
Good work please keep up
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2018-12-30,,,"Former Employee, less than 1 year",Intern,"- Friendly colleagues
- Lots of opportunities to learn
","- Bureaucratic organisation structure
- Outdated internal software systems
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2018-12-30, Team Lead,Bangalore,"Former Employee, more than 5 years",Nice employer to work for,"Good Pay
Work Life Balance
Good working culture
","Not found any cons as such
Advice to Management
Please be competitive - compare to Chinese vendors
Be the first to find this review helpful
Helpful
Share
Repor","Please be competitive - compare to Chinese vendors
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-29, Software Test Manager,Budapest,"Current Employee, more than 8 years","Nice, family friendly place.","Flexible working time, excellent life-work balance. Good career opportunities.
","Substandard pay, bureaucracy can be tough, not the most interesting place generally.
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,Agree,Agree
2018-12-29, Solutions Architect,New Delhi,"Current Employee, more than 5 years",Great company to be a part of,"Work life balance, travel, client exposure
","Slow salary growth,less bonus
Advice to Management
Salary growth to be made better
Be the first to find this review helpful
Helpful
Share
Repor","Salary growth to be made better
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2018-12-29, Graduate Engineer Trainee,Chennai,"Former Employee, more than 1 year",Ericsson India Chennai - BSCS,"Flexible environment
Variety of jobs and freedom
","Clustered and suffocating workspace.
Needs privacy and separate workstations
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2018-12-28, Project Manager,Aachen,Former Employee,pros-cons Ericsson,"good work-life balance, option for career advance
","compression in west europe due to business perspective
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2018-12-28,Anonymous,Kista,"Current Employee, less than 1 year",Company,"too much up and down . em.p not safe and no project as well.
","too much up and down.
1 person found this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2018-12-27, Front Office BSS,Bucharest,"Current Employee, less than 1 year",.,"very good environment for beginners
","not so many course and training to develop in your carrer
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-27,Anonymous,,Former Employee,Ok but,"Big stable options to develop yourself
","Too big to feel value. Management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-12-26,Anonymous,,Current Employee,Ericsson has Good Working Environment and Employee Benefits but less salary,"Good Working Environment
Good Employee Benefits
","Less Salary and salary should be at par with the industry
Advice to Management
Salary should be more and even across the same grade
Be the first to find this review helpful
Helpful
Share
Repor","Salary should be more and even across the same grade
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2018-12-26,Anonymous,,Former Employee,Good company,"Good company good work life balance
","Low salary at the starting level
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-24,Anonymous,,Former Employee,Decent company,"Good work and life balance
","You need to play politics to advance your career
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2018-12-24,Anonymous,,"Current Employee, more than 8 years",Software Services Engineer,"Great culture and good life-work balance. Ericsson is a great place to grow your career. cutting edge technology, have offices all over the world, and employ incredibly talented and passionate people who are great to work with.
","work life balance and salary
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-23, Assistant Engineer Trainee,Bangalore,"Former Employee, less than 1 year",Best Company to start your career,"friendly and made my stint at ericsson easy
","Did not face any cons during my work at ericsson.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-21, Senior Project Engineer,Dubai,"Former Employee, more than 3 years",Sr. Project Engineer,"Ericsson provides Friendly Environment, 
Very good HR, People at Ericsson are very supportive.
","There is less direct hiring as they hire as consultant.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-21,Anonymous,,Current Employee,Good company to work,"Global project exposure , manager are supporting work life blance
","Clearify yor role befor joining any project
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-21,,,Former Employee,Data Science Internship Experience,"- Worked with teams around the globe
- Applied machine learning methods to solve problems
- Team is nice
","- Not a lot of guidance (could be in the pros list)
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2018-12-21,Anonymous,,"Current Employee, more than 5 years",Company culture,"Worklifebalance is good, Focus on Innovation
","Political Management, hiring is not filtered.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,N/A
2018-12-20, Product Manager,,"Current Employee, more than 3 years",Senior Product Manager,"Great pay and benefits, opportunity for international travel.
","Typical big company bureaucracy and slowness. European-style fixation on rules and regulations and job titles takes precedence over solving business problems.
Advice to Management
Figure out how to make E// get out of its own way, otherwise it's no match for hungrier, faster Asian and North American companies.
Be the first to find this review helpful
Helpful
Share
Repor","Figure out how to make E// get out of its own way, otherwise it's no match for hungrier, faster Asian and North American companies.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2018-12-19, Assistant Engineer,Bangalore,"Current Employee, more than 1 year",Cheap place to work,"There is no pros in reality just that they will try to give the feeling that they are great MNC and you can fool your self and others by just the brand name
","The indian branches of the organisation (EGI) is nothing but a cheap organisation like any other low level IT firm which takes employees on some pennys and take advantage of their financial conditions.
Advice to Management
Don't treat employees so badly in terms of compensation so that they always think of leaving the organisation in their mind ,the day will come when there will be hardly any good employees left and the organisation would be considered as a low grade cheap place to work.
1 person found this review helpful
Helpful
Share
Repor","Don't treat employees so badly in terms of compensation so that they always think of leaving the organisation in their mind ,the day will come when there will be hardly any good employees left and the organisation would be considered as a low grade cheap place to work.
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Agree,Neutral
2018-12-19,Anonymous,,Former Employee,Program Manager,"Their vacation policy was good
","They treated US employees as numbers. They did not value the people working for them.
Advice to Management
Respect your employees.
Be the first to find this review helpful
Helpful
Share
Repor","Respect your employees.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2018-12-19, Human Resources Officer,"Gurgaon, Haryana, Haryana","Former Employee, more than 3 years",Ericsson is a very good organization to work with..employee friendly,"Fantastic work life balance, flexible
","Appraisal are average, fixed Management
Advice to Management
Keep reviewing policies
Be the first to find this review helpful
Helpful
Share
Repor","Keep reviewing policies
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-19, IT Engineer,Noida,"Current Employee, more than 3 years",Great Place to work.. Brand Company,"1. Brand company
2. Great Place to work
","Poor Salary Hike.
nothing much as Cons
Advice to Management
keep managing same way :)
Be the first to find this review helpful
Helpful
Share
Repor","keep managing same way :)
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-18,Anonymous,,Former Employee,Manager,"So many customers and new technology
","fear of losing job every day, management cares only for themselves
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Disagree
2018-12-18, Vice President,"Stockholm, Stockholm, Stockholm","Former Employee, more than 10 years",Vice President,"Amazing company, excellent benefits including pension and healthcare and very human!
","There have been many layoffs the last years due to market issues in Telecom industry and this has affected the moral of the people. The company has always helped people find jobs and they have always provided a generous package (at least in Sweden)
Advice to Management
Push more for excellence while keeping the human aspect alive!
Be the first to find this review helpful
Helpful
Share
Repor","Push more for excellence while keeping the human aspect alive!
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Neutral
2018-12-18,Anonymous,,Former Employee,good,"great place to work there.
","odd shift timings are there
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2018-12-18,Anonymous,,"Current Employee, more than 3 years",Ericsson Jobs,"Work Life Balance in most teams
","Less Salary & Hike too
More politics in Indian Management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,N/A
2018-12-17,Anonymous,,"Current Employee, more than 3 years",Solution Architect,"Good Work culture with flexible timilngs along with work from home facilities, Good Work life balance
","Once your project is over you need to search prject your self Resource managers hardly help.
Advice to Management
Kindly improve on project allocation part for the resource who is on bench
Be the first to find this review helpful
Helpful
Share
Repor","Kindly improve on project allocation part for the resource who is on bench
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2018-12-17, Sales Support Manager,"Stockholm, Stockholm, Stockholm","Former Employee, more than 10 years",Sales support Manager,"In general good environment for working, with freedom to create, respect for people and opportunity for learning. Working in such international environment allows to meet people and learn from many cultures.
","Several Organizational changes in the latest years affecting understanding of goals and strategy, and sense of belonging.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-12-17,Anonymous,Bangalore,"Current Employee, more than 3 years",solution integrator,"Good Telco cloud products to be working on. work life balance thought depends mostly on project.
","Poor Hikes. no variable from 3 years, Management is very poor, only works on billing 8.5 hours no much career growth.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Agree,Agree
2018-12-17, Integration Engineer,Ciudad de Mexico,"Current Employee, more than 5 years",Great place to learn and work,"Great place to work, very flexible environment, excellent place to develop competence
","Salary in Mexico is not very competetive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,Agree
2018-12-17, Customer Support Engineer,New Delhi,"Former Employee, more than 3 years",Different Projects/BUs- Different Culture,"Best renumeration in Customer support (shift allowance as well)
Onsite alot
","In GNOC, Back Office, NOC, No knowledge gain, just regular maintenance work
Manager treats you as as factor labour.
Advice to Management
Keep the same culture in all department
Be the first to find this review helpful
Helpful
Share
Repor","Keep the same culture in all department
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2018-12-16,Anonymous,,"Current Employee, more than 1 year",Work Culture,"Healthy and supportive Working environment
","It’s harder to implement decisions immediately
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2018-12-16, Strategy Manager,"Guildford, England, England","Former Employee, more than 10 years",Good company to work at,"Global outlook, good opportunities to move into other roles
","Needs to move faster to address threats of competition, particularly from Far East
Advice to Management
Remove non value added processes which are consuming valuable time and slowing the organisation down
Be the first to find this review helpful
Helpful
Share
Repor","Remove non value added processes which are consuming valuable time and slowing the organisation down
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2018-12-16,Anonymous,,Former Employee,support engineer,"Multicultural environment, good balance life work
","None that i could think
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-15,Anonymous,,"Former Employee, more than 3 years",Sr Svcs Sft Engineer,"Great Benefits and flexibility.Great coworkers.Vacation selling options.
","Lack of vision and constant layoffs due.Low salaries.
Advice to Management
Develop Bussiness plan instead of laying off employees to be profitable.
Be the first to find this review helpful
Helpful
Share
Repor","Develop Bussiness plan instead of laying off employees to be profitable.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Neutral
2018-12-15,Anonymous,,Former Employee,Good,"Good place to work awesome.
","Nothing to stay all good.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-12-15,Anonymous,,Current Employee,Good,"Self learning oportunity are good when you wokr her
","trying really hard to think of some
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-14, Network Engineer,Noida,"Current Employee, more than 3 years",Ericsson is a Great Place to Work. Great work culture and independent environment.,"Great Culture. Major projects and better learning.
","In terms of Growth, it is not an ideal organisation
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-14,Anonymous,Melbourne,"Current Employee, more than 3 years",Manager,"Work from Home.
good office facilities
","No communication between teams at all
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2018-12-14, Senior Software Developer,İzmir,"Current Employee, more than 3 years",Senior software developer,"Friendly collegues, good offices, travels
","Projects less day by day, too much difference between regions
Advice to Management
prevent corruption which you make non-managerial collegues to take education. Prevent management corruptions
Be the first to find this review helpful
Helpful
Share
Repor","prevent corruption which you make non-managerial collegues to take education. Prevent management corruptions
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2018-12-14,Anonymous,,Former Employee,Good company,"Life balance, relative more positions move between company
","Employee not competitive, need more connection to the world
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,N/A
2018-12-14,Anonymous,Noida,"Current Employee, more than 1 year",Excellent,"Feels very comfortable.
Learning environment.
Less pressure.
","Salary is low.
Hike is very less.
Advice to Management
Please take care of employees in terms of ctc.
Be the first to find this review helpful
Helpful
Share
Repor","Please take care of employees in terms of ctc.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2018-12-13, Regional Account Director,Ciudad de Mexico,"Former Employee, more than 5 years",Company profile,"A respected industry leader with outstanding telecoms innovative ideas.
","A large, slow company not responding to industry trends and challenges.
Advice to Management
Get insights from customers and employees at different levels in the organizations.
Be the first to find this review helpful
Helpful
Share
Repor","Get insights from customers and employees at different levels in the organizations.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2018-12-13,Anonymous,Kista,"Current Employee, more than 5 years",Good company to work for,"Life-work balance, Good benefits, Great culture
","No loyalty with employees, Outsourcing to cheaper countries out of control
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2018-12-13, Intern,,"Current Employee, less than 1 year",They do not know what they do!,"Lazy
Nice salary but it depends what you will do
","I have been working as intern, I got a project without specified 'point' of finishing it.
60% of my time I spend doing my own stuff, because I didn't have tasks to do. I have only interns in my team, without any senior or team lead. We have been doing all project from the very beginning by ourself's - no code review from responsible person, project was not even specified! Worst exp. I have ever had during work. 

Does not recommend!
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2018-12-13, Services Engineer (Network Engineer),Dhaka,"Former Employee, more than 1 year",Service Engineer (Network Engineer),"1. Good working environment.
2. Friendly colleagues.
3. Technical employees are skilled and competent.
","1. Lack of proper communication from top to bottom.
2. Salary increment is way below than the industry average.
3. Not employee focused.
4. Too much dependence on GSC.
5. Career opportunities are very limited.
Advice to Management
1. Please focus on your employees. They are the asset for any company. 
2. Please keep the project delivery transparent in every stage of the value chain.
Be the first to find this review helpful
Helpful
Share
Repor","1. Please focus on your employees. They are the asset for any company. 
2. Please keep the project delivery transparent in every stage of the value chain.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-13, Full Stack Developer,Karlskrona,"Current Employee, more than 1 year","Big company, a lot of rules","Good team, smart PO, good office for a big company, awesome laptops
","A lot of legacy code, very slow solutions in development, roadmap often doesn’t coincide with reality, a lot of unnecessary meetings.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2018-12-13,Anonymous,,Former Employee,Feedback,"Good company to work for
","Nothing specific about this company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-12-13,Anonymous,,"Former Employee, more than 5 years",Top employer,"Strong process orientation; people are professional competent and helpful.
","Instability and outsourcing strategy worldwide.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2018-12-12, Marketing,Madrid,"Former Employee, more than 8 years",From inspiring to disappointing,"The corporate social responsibility projects are really inspiring 
Work abroad
Short and long term assignments 
Good work and collaboration tools
","Very HQ controlled and bureaucratic 
Management (all levels) has turned arrogant
The famous Ericsson culture is slowly fading away with the bad management
Benefits are non-existing
Advice to Management
Quit the arrogance and have more faith in your team
Be the first to find this review helpful
Helpful
Share
Repor","Quit the arrogance and have more faith in your team
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Disagree
2018-12-12,Anonymous,,"Former Employee, more than 10 years",A big ship with flashes of creativity,"Ericsson is a massive company with opportunities in every country in the world.
It allowed me to see the world and work in many different positions.
Its culture is very consistent in all those offices.
Ericsson is also the undisputed market leader in radio and that is what always funded the other company growth areas.
","Ericsson has been unsuccessful in making headway on the wireline side of the business and has year after year lost more territory to players like cisco. Also their attempts to grow into datacenters and IT has been a failure.
Ericsson is also burdened by a massive internal IT organisation adding a lot of overhead to the bottom line and slowing down innovation.
Advice to Management
Truly invest in modern cloud, not home-grown datacenters.
Streamline operations around engineering efficiency, reducing IT, project and program overhead. Much more direct customer engagement by engineering.
Be the first to find this review helpful
Helpful
Share
Repor","Truly invest in modern cloud, not home-grown datacenters.
Streamline operations around engineering efficiency, reducing IT, project and program overhead. Much more direct customer engagement by engineering.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2018-12-12, Engineer,"Los Angeles, CA","Former Employee, more than 5 years",best work life balance,"best product technologies in 5G
bet work life balance
","proccesses are slow and lengthy
Advice to Management
none
Be the first to find this review helpful
Helpful
Share
Repor","none
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2018-12-12, Integration Engineer,South Twenty Four Parganas,"Former Employee, more than 1 year",Solution Integrator,"Great work culture and diversity
","Little or no hikes. Everything dependent on your manager
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-11,Anonymous,,Current Employee,Sourcing Category manager,"Good place to work, good growth
","Telecom business not doing well, salary not at par with market
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-12-10, Software Developer,Split,"Current Employee, less than 1 year",Software Developer,"Kind people, good atmosphere, opportunity to learn
","Slow corporation system, many meetings
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,N/A
2018-12-10,Anonymous,,Current Employee,Nice place to work,"Very Flexible - respect you as an employee
","Poor pay. Little salary increases
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2018-12-09, Operations Specialist,Noida,"Former Employee, more than 5 years",review ( spent 6.3 years there ),"Good learning platform, U can get a chance to learn new technology
","Management should be more transparent .
Advice to Management
hire people wisely ,instead of after so many years spending ur assets on the name of restructuring .
Be the first to find this review helpful
Helpful
Share
Repor","hire people wisely ,instead of after so many years spending ur assets on the name of restructuring .
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Neutral
2018-12-09, Senior Solutions Architect,"Plano, TX","Current Employee, more than 10 years",Best telecom company to work for,"1. Definitely very best telecom company to work for due to the fact all the emerging communications and networks(LTE, 5G ...) technologies signifcantly comes from Ericsson 
2. Good work/life balance in R&D teams
","Little complex delivery process steps
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-09, Quality Analyst,Noida,"Current Employee, more than 3 years",QUALITY ANALYST,"WORK-LIFE BALANCE
ONSITE-OPPORTUNITIES.
WORK FROM HOME FACILITY (Sometimes)
","1.No(VV Less) salary hike(once you're employed)
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-07,Anonymous,,Former Employee,Good Enviorment,"Good Environment and 
Rapid Learning Culture
Onsite opportunities
","Less growth opportunities 
Irregular amount of work
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-12-07,Anonymous,,Current Employee,Service Delivery Manager,"Great working environment
Great ethics
Gain technology experience
Flexibility
","Low salaries comparing to competitors
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2018-12-07,,,Current Employee,Salary on Ericsson,"Salary, colleague, work condition, work schedule
","Noting to say about this
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2018-12-07,Anonymous,,Current Employee,Solution Architect,"Employee friendly and good
Work life balance
","Too many middle management and pathetic resource management
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2018-12-07,Anonymous,Noida,"Current Employee, more than 3 years",Software Engineer,"Work Culture is chill , Flexible
","Slow growth , poor tech , poor hike, no new competency devlopment
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Disagree
2018-12-06,Anonymous,,Current Employee,System integrator engineer,"Good environment, good salary, nice collegaues
","Not so much chalenge, slow (as a multi)
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2018-12-06, Test Engineer,Calcutta,"Current Employee, more than 1 year",I am currently working in Ericsson on functional testing and little bit knowledge about robot framework and selenium,"Ericsson is a good company to work in as it values employees and understand the employees point of view
","Nothing so much .Ericsson top most company in india
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-06,Anonymous,"Gurgaon, Haryana, Haryana","Current Employee, more than 5 years",Best company with worst management,"work life balance is good
","Less leave only you got when you are sick
No training 
Less increment
Advice to Management
NO
Be the first to find this review helpful
Helpful
Share
Repor","NO
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,Neutral
2018-12-05, Solutions Architect,Manama,"Current Employee, more than 8 years",Solutions Architect,"Good condition of service and excellent salary package
","lack of job security and no guaranty of the future
Advice to Management
Adapt a program for retaining excellent or high performing staff
Be the first to find this review helpful
Helpful
Share
Repor","Adapt a program for retaining excellent or high performing staff
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-05,Anonymous,"Tehran, Tehran, Tehran","Former Employee, more than 10 years",Operations Engineer,"Very good office environment to work and good culture
","growth chance may be little if you dont have a very good network
Advice to Management
try to act more independent and prudent way rather than just a postman
Be the first to find this review helpful
Helpful
Share
Repor","try to act more independent and prudent way rather than just a postman
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2018-12-04, Granite Support Engineer,Riyadh,"Current Employee, more than 3 years",Neutral,"A big company worldwide known
","Low salary and no career development
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Neutral
2018-12-04,Anonymous,,"Current Employee, more than 3 years",Not good,"None except good work life balance
","No growth, No learning, Politics
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,Neutral
2018-12-04, Senior Solutions Architect,Kista,"Former Employee, more than 3 years",Ericsson Environment,"Work life balance , Competitive package
","Tough work environment some times , unsuitability for hire and fire ,
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-12-04, Senior Software Engineer,"Gurgaon, Haryana, Haryana","Current Employee, more than 1 year",Great work life Balance,"Work Life Balance
Exposure to new technologies
","No prons as such..Greatly recommended as far as me is concerned
Advice to Management
Nothing
Be the first to find this review helpful
Helpful
Share
Repor","Nothing
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2018-12-04,Anonymous,,Current Employee,Ericsson Global Private Limited,"High End neat working environment
","Work Shift is pretty Random
Advice to Management
Invest More in New Fresh Talents to bring out the best for the organisation
Be the first to find this review helpful
Helpful
Share
Repor","Invest More in New Fresh Talents to bring out the best for the organisation
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2018-12-03, Financial Analyst,"Gurgaon, Haryana, Haryana","Current Employee, more than 5 years",Good company,"Good company with good work life balance
","Salary very low in comparison to market trend.
Advice to Management
work on providing salary linked to performance
Be the first to find this review helpful
Helpful
Share
Repor","work on providing salary linked to performance
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
